image_name,image_path,english_summary,bangla_summary
train_k_5129.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5129.png,"The chart illustrates the ratio of the population aged 0-14 per 100 population aged 15-64 in Peru from 1950 to 2020. The primary trend shows a significant decline over this period, starting at approximately 75% in 1950 and dropping to around 38% by 2020. This decline indicates a shift towards an aging population in Peru. A notable anomaly occurs around 1970 where the ratio peaks, suggesting a temporary increase in the proportion of children relative to the working-age population during that decade. This change could be attributed to historical events such as improved healthcare leading to higher birth rates. The overall trend highlights the demographic transition in Peru, reflecting broader social and economic changes impacting family sizes and life expectancy.","এই চার্টটি 1950 থেকে 2020 পর্যন্ত পেরুতে 15-64 বছর বয়সী 100 জনসংখ্যার প্রতি 0-14 বছর বয়সী জনসংখ্যার অনুপাতকে চিত্রিত করে। প্রাথমিক প্রবণতা এই সময়ের মধ্যে উল্লেখযোগ্য হ্রাস দেখায়, 1950 সালে প্রায় 75% থেকে শুরু করে এবং 2020 সালের মধ্যে প্রায় 38% পর্যন্ত কমে যায়। এই হ্রাস পেরুতে বয়স্ক জনসংখ্যার দিকে পরিবর্তনের ইঙ্গিত দেয়। 1970 সালের দিকে একটি উল্লেখযোগ্য অস্বাভাবিকতা ঘটে যেখানে অনুপাতটি শীর্ষে পৌঁছেছে, যার অর্থ এই দশকের সময় শ্রমিক বয়সের জনসংখ্যার তুলনায় শিশুদের অনুপাতের অস্থায়ী বৃদ্ধি। এই পরিবর্তনটি উন্নত স্বাস্থ্যসেবা যেমন উচ্চতর জন্মহারের দিকে পরিচালিত করে এমন ঐতিহাসিক ঘটনাগুলির কারণে দায়ী করা যেতে পারে। সামগ্রিক প্রবণতা পেরুতে জনসংখ্যা পরিবর্তনকে তুলে ধরে, পরিবার আকার এবং জীবনকালকে প্রভাবিত করে বৃহত্তর সামাজিক এবং অর্থনৈতিক পরিবর্তনগুলি প্রতিফলিত করে।"
train_k_5130.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5130.png,"The chart illustrates the ratio of the population aged 0-19 per 100 population aged 20-64 in Peru from 1950 to 2020. The primary trend shows a significant decline over this period, starting at approximately 115 in 1950 and dropping to below 60 by 2020. This decline is particularly steep after 2010, indicating a rapid shift in the age structure of the population. An anomaly occurs around 2015 where there's a slight increase before the overall downward trend resumes. This shift reflects changes in fertility rates and life expectancy, impacting social services and economic structures in Peru.","এই চার্টটি 1950 থেকে 2020 পর্যন্ত পেরুতে 20-64 বছর বয়সী 100 জনসংখ্যার মধ্যে 0-19 বছর বয়সী জনসংখ্যার অনুপাতকে চিত্রিত করে। প্রাথমিক প্রবণতা এই সময়ের মধ্যে উল্লেখযোগ্য হ্রাস দেখায়, 1950 সালে প্রায় 115 থেকে শুরু করে এবং 2020 সালের মধ্যে 60 এর নীচে পড়ে। এই হ্রাসটি 2010 এর পরে বিশেষত তীব্র, যা জনসংখ্যার বয়সের কাঠামোর দ্রুত পরিবর্তনের নির্দেশ করে। 2015 এর আশেপাশে একটি অস্বাভাবিকতা ঘটে যেখানে সামগ্রিক হ্রাসের প্রবণতা পুনরায় শুরু হওয়ার আগে সামান্য বৃদ্ধি ঘটে। এই পরিবর্তনটি প্রজনন হার এবং জীবনকালের প্রত্যাশিত পরিবর্তনগুলি প্রতিফলিত করে, যা পেরুতে সামাজিক পরিষেবা এবং অর্থনৈতিক কাঠামোর উপর প্রভাব ফেলে।"
train_k_5131.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5131.png,"The chart illustrates the decline in secondary education repeaters in Peru over several decades. The number of repeaters peaked around 1980 but has steadily decreased since then, reaching its lowest point in recent years. A significant anomaly occurred during the early 1970s when the number of repeaters dropped sharply before rising again, indicating a period of educational reform or restructuring. This downward trend suggests improvements in educational quality and access, potentially leading to better outcomes for students in Peru.","চার্টটি পেরুতে কয়েক দশক ধরে মাধ্যমিক শিক্ষার পুনরাবৃত্তকারীদের হ্রাসকে চিত্রিত করে। পুনরাবৃত্তকারীদের সংখ্যা ১৯৮০ সালের দিকে শীর্ষে পৌঁছেছিল তবে তারপরে ধারাবাহিকভাবে হ্রাস পেয়েছে, সাম্প্রতিক বছরগুলিতে সর্বনিম্ন পয়েন্টে পৌঁছেছে। ১৯৭০ এর দশকের শুরুতে একটি উল্লেখযোগ্য অস্বাভাবিকতা ঘটেছিল যখন পুনরাবৃত্তকারীদের সংখ্যা আবার বেড়ে যাওয়ার আগে তীব্রভাবে হ্রাস পেয়েছিল, যা শিক্ষার সংস্কার বা পুনর্গঠন সময়ের নির্দেশ করে। এই নিম্নমুখী প্রবণতা শিক্ষার গুণমান এবং অ্যাক্সেসের উন্নতিকে নির্দেশ করে, যা পেরুতে শিক্ষার্থীদের জন্য সম্ভাব্যভাবে আরও ভাল ফলাফলের দিকে পরিচালিত করে।"
train_k_5132.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5132.png,"The chart illustrates the robbery rate in Peru from 2003 to 2017. The overall trend shows a significant increase in the robbery rate over this period, peaking around 2015 before a decline. A notable anomaly occurs between 2008 and 2010 where the rate dips sharply, suggesting a potential intervention or change in policy during this time. This upward trend in crime rates could be attributed to various factors such as economic instability, urbanization, or changes in law enforcement strategies, highlighting the need for further investigation into the underlying causes and their real-world impacts on public safety.","চার্টটি 2003 থেকে 2017 পর্যন্ত পেরুতে ডাকাতি হারকে চিত্রিত করে। সামগ্রিক প্রবণতা এই সময়ের মধ্যে ডাকাতি হারের উল্লেখযোগ্য বৃদ্ধি দেখায়, 2015 এর কাছাকাছি একটি হ্রাসের আগে চূড়ান্ত হয়। 2008 এবং 2010 এর মধ্যে একটি উল্লেখযোগ্য অস্বাভাবিকতা ঘটে যেখানে হারটি তীব্রভাবে পড়ে, এই সময়ের মধ্যে সম্ভাব্য হস্তক্ষেপ বা নীতি পরিবর্তনকে নির্দেশ করে। অপরাধের হারগুলির এই উত্থান প্রবণতা অর্থনৈতিক অস্থিরতা, নগরায়ন বা আইন প্রয়োগের কৌশলগুলির পরিবর্তন যেমন বিভিন্ন কারণের কারণে দায়ী করা যেতে পারে, যা মূল কারণ এবং জননিরাপত্তার উপর তাদের বাস্তব-বিশ্বের প্রভাবগুলির আরও তদন্তের প্রয়োজনকে তুলে ধরে।"
train_k_5133.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5133.png,"The chart illustrates Azerbaijan's imports of goods and services in current prices over a 30-year period from 1990 to 2020. The primary trend shows a significant increase in imports starting around 2005, peaking sharply between 2012 and 2014 before declining slightly. A notable anomaly occurs during the early 2000s when imports remained relatively low compared to the subsequent growth phase. This surge in imports likely reflects increased economic activity and higher demand for foreign goods and services, potentially driven by factors such as industrial expansion, increased consumption, and improved trade relations.","চার্টটি 1990 থেকে 2020 পর্যন্ত 30 বছরের সময়কালে বর্তমান মূল্যের মধ্যে আজারবাইজানের পণ্য ও পরিষেবা আমদানির চিত্রিত করে। প্রাথমিক প্রবণতা 2005 এর কাছাকাছি থেকে আমদানির উল্লেখযোগ্য বৃদ্ধি দেখায়, 2012 এবং 2014 এর মধ্যে তীব্রভাবে পিক করে সামান্য হ্রাস পাওয়ার আগে। 2000 এর দশকের শুরুতে একটি উল্লেখযোগ্য অস্বাভাবিকতা ঘটে যখন আমদানি পরবর্তী বৃদ্ধির পর্যায়ে তুলনায় অপেক্ষাকৃত কম ছিল। আমদানির এই উত্থানটি সম্ভবত অর্থনৈতিক ক্রিয়াকলাপ বৃদ্ধি এবং বিদেশী পণ্য ও পরিষেবাদির জন্য উচ্চ চাহিদা প্রতিফলিত করে, যা সম্ভবত শিল্প সম্প্রসারণ, বর্ধিত খরচ এবং উন্নত বাণিজ্য সম্পর্কগুলির মতো কারণগুলির দ্বারা চালিত হয়।"
train_k_5134.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5134.png,"The chart illustrates the number of robberies in Peru from 2003 to 2017. The overall trend shows a significant increase in robbery incidents over this period, starting around 40,000 in 2003 and peaking above 80,000 by 2015 before declining slightly. A notable anomaly occurs between 2006 and 2009 where there is a slight dip in the robbery rate, which contrasts sharply with the subsequent sharp rise. This surge in crime could be attributed to various factors such as economic instability, urbanization, or changes in law enforcement strategies, highlighting the need for targeted interventions to address rising crime rates.","চার্টটি 2003 থেকে 2017 পর্যন্ত পেরুতে ডাকাতি সংখ্যা চিত্রিত করে। সামগ্রিক প্রবণতা এই সময়ের মধ্যে ডাকাতি ঘটনার উল্লেখযোগ্য বৃদ্ধি দেখায়, 2003 সালে প্রায় 40,000 থেকে শুরু করে এবং 2015 সালের মধ্যে 80,000 এর উপরে পৌঁছেছে। 2006 এবং 2009 এর মধ্যে একটি উল্লেখযোগ্য অস্বাভাবিকতা ঘটে যেখানে ডাকাতি হার সামান্য কমেছে, যা পরবর্তী তীব্র বৃদ্ধির সাথে তীব্রভাবে বিপরীত। অপরাধের এই উত্থানটি অর্থনৈতিক অস্থিতিশীলতা, নগরায়ন বা আইন প্রয়োগের কৌশলগুলিতে পরিবর্তনগুলির মতো বিভিন্ন কারণের কারণে দায়ী করা যেতে পারে, যা বাড়তি অপরাধের হার মোকাবেলায় লক্ষ্যযুক্ত হস্তক্ষেপের প্রয়োজনীয়তা তুলে ধরে।"
train_k_5135.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5135.png,"The chart illustrates the reported cases of rubella in Peru from 1998 to 2020. The number of cases fluctuates significantly over the years, with a sharp peak around 2005 where the reported cases reached nearly 3,700. Following this peak, there is a dramatic decline, with the number of cases dropping to near zero by 2010. This suggests a potential successful intervention or vaccination campaign that effectively controlled the spread of rubella in Peru during that period.","এই চার্টটি ১৯৯৮ থেকে ২০২০ সাল পর্যন্ত পেরুতে রুবেলার রিপোর্ট করা মামলার চিত্র তুলে ধরে। এই সংখ্যা বছরের পর বছর উল্লেখযোগ্যভাবে পরিবর্তিত হয়, ২০০৫ সালের দিকে একটি তীব্র শিখর ঘটে যেখানে রিপোর্ট করা মামলা প্রায় ৩,৭০০ কে পৌঁছেছে। এই শিখর অনুসরণ করে, নাটকীয়ভাবে হ্রাস পায়, ২০১০ সালের মধ্যে মামলার সংখ্যা শূন্যের কাছাকাছি নেমে যায়। এটি একটি সম্ভাব্য সফল হস্তক্ষেপ বা টিকা দেওয়ার প্রচারণা যা সেই সময়ের মধ্যে পেরুতে রুবেলার বিস্তার কার্যকরভাবে নিয়ন্ত্রণ করে।"
train_k_5136.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5136.png,"The chart illustrates the school life expectancy in pre-primary education for Guinea Bissau from 1970 to 2010. The y-axis represents school life expectancy in pre-primary education, ranging from 0.01 to 0.20, while the x-axis denotes the years. A significant upward trend is observed throughout the period, indicating a substantial increase in the duration of pre-primary education over time. Notably, there was a slight dip around 1985, which could be attributed to external factors such as political instability or economic downturns affecting educational resources. This upward trajectory suggests improved access to early childhood education, potentially leading to better cognitive development and long-term academic outcomes for children in Guinea Bissau.","চার্টটি 1970 থেকে 2010 পর্যন্ত গিনি বিসাউর প্রাক প্রাথমিক শিক্ষায় স্কুল জীবনকালকে চিত্রিত করে। y-অক্ষ প্রাথমিক শিক্ষায় স্কুল জীবনকালকে প্রতিনিধিত্ব করে, যা 0.01 থেকে 0.20 পর্যন্ত, যখন x-অক্ষ বছরগুলিকে নির্দেশ করে। এই সময়ের মধ্যে একটি উল্লেখযোগ্য আপগ্রেড প্রবণতা দেখা যায়, যা সময়ের সাথে সাথে প্রাক প্রাথমিক শিক্ষার সময়কালের উল্লেখযোগ্য বৃদ্ধি নির্দেশ করে। উল্লেখযোগ্যভাবে, 1985 সালের আশেপাশে সামান্য পতন ঘটেছিল, যা বৈদেশিক কারণগুলির যেমন রাজনৈতিক অস্থিরতা বা অর্থনৈতিক মন্দার কারণে শিক্ষার সংস্থানগুলিকে প্রভাবিত করতে পারে। এই আপগ্রেড ট্র্যাজেক্টরিটি শিক্ষাগত শিক্ষার আরও ভাল অ্যাক্সেসকে পরামর্শ দেয়, যা গিনি বিসাউর শিশুদের জন্য সম্ভাব্যভাবে আরও ভাল জ্ঞানীয় বিকাশ এবং দীর্ঘমেয়াদী একাডেমিক ফলাফলের দিকে পরিচালিত করে।"
train_k_5137.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5137.png,"The chart illustrates the school life expectancy in secondary education in Peru from 1970 to 2020. The primary trend shows a steady increase over the decades, with a noticeable jump around 2015. This upward trajectory indicates improved educational access and quality for secondary students. However, there is a slight dip between 2010 and 2015, which could be attributed to external factors such as economic downturns or policy changes affecting education funding. Overall, this trend highlights significant progress in secondary education in Peru but also underscores the importance of maintaining consistent support for educational initiatives.","চার্টটি 1970 থেকে 2020 পর্যন্ত পেরুতে মাধ্যমিক শিক্ষায় স্কুল জীবনকালের প্রত্যাশা চিত্রিত করে। প্রাথমিক প্রবণতা দশকগুলিতে ধারাবাহিক বৃদ্ধি দেখায়, 2015 এর আশেপাশে একটি উল্লেখযোগ্য লাফ দিয়ে। এই আপগ্রেড ট্র্যাজেক্টরিটি উচ্চ মাধ্যমিক শিক্ষার্থীদের জন্য শিক্ষার অ্যাক্সেস এবং গুণমানের উন্নতি নির্দেশ করে। তবে, 2010 এবং 2015 এর মধ্যে সামান্য পতন রয়েছে, যা অর্থনৈতিক মন্দার মতো বাহ্যিক কারণগুলির বা শিক্ষার অর্থায়নে প্রভাবিত নীতি পরিবর্তনগুলির কারণে হতে পারে। সামগ্রিকভাবে, এই প্রবণতা পেরুতে মাধ্যমিক শিক্ষায় উল্লেখযোগ্য অগ্রগতি তুলে ধরে তবে শিক্ষার উদ্যোগগুলির জন্য ধারাবাহিক সমর্থন বজায় রাখার গুরুত্বও জোর দেয়।"
train_k_5138.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5138.png,"The chart illustrates the school life expectancy in tertiary education in Peru from 1970 to 2020. The primary trend shows a significant upward trajectory, indicating a substantial increase in the duration students spend in higher education over this period. A notable anomaly occurs around the year 2000, where there is a sharp dip followed by a recovery, suggesting a potential external factor affecting educational enrollment or completion rates during that time. This upward trend reflects improved access to and quality of higher education, contributing to increased opportunities for students in Peru.","চার্টটি 1970 থেকে 2020 পর্যন্ত পেরুতে উচ্চশিক্ষায় স্কুলের জীবনকালের প্রত্যাশা চিত্রিত করে। প্রাথমিক প্রবণতা একটি উল্লেখযোগ্য আপগ্রেড ট্র্যাজেক্টরি দেখায়, যা এই সময়ের মধ্যে শিক্ষার্থীদের উচ্চশিক্ষায় ব্যয় করার সময়কালের উল্লেখযোগ্য বৃদ্ধি নির্দেশ করে। একটি উল্লেখযোগ্য অস্বাভাবিকতা প্রায় 2000 সালের দিকে ঘটে, যেখানে একটি তীব্র পতন অনুসরণ করে পুনরুদ্ধারের পরামর্শ দেওয়া হয়, যা সেই সময়ের মধ্যে শিক্ষাগত তালিকাভুক্তি বা সমাপ্তির হারকে প্রভাবিত করে এমন একটি সম্ভাব্য বাহ্যিক কারণ। এই আপগ্রেড প্রবণতা উচ্চশিক্ষার আরও ভাল অ্যাক্সেস এবং গুণমান প্রতিফলিত করে, পেরুতে শিক্ষার্থীদের জন্য আরও বেশি সুযোগের অবদান রাখে।"
train_k_5139.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5139.png,"The chart illustrates the increasing share of area equipped actually irrigated in Peru from 1995 to 2015. The trend shows a steady upward movement, starting at approximately 64% in 1995 and reaching nearly 70% by 2015. This significant increase indicates a growing investment in irrigation infrastructure, which is crucial for enhancing agricultural productivity and food security. However, there is a slight plateau around 2012, suggesting a potential slowdown in the rate of improvement during that period.","চার্টটি পেরুতে ১৯৯৫ থেকে ২০১৫ সাল পর্যন্ত প্রকৃতপক্ষে জলপাই করা যন্ত্রপাতিযুক্ত এলাকার বর্ধমান অংশকে চিত্রিত করে। এই প্রবণতা একটি ধ্রুবক উত্থান দেখায়, যা 1995 সালে প্রায় 64% থেকে শুরু করে 2015 সালের মধ্যে প্রায় 70% এ পৌঁছেছে। এই উল্লেখযোগ্য বৃদ্ধি জলপাই পরিকাঠামোতে ক্রমবর্ধমান বিনিয়োগের ইঙ্গিত দেয়, যা কৃষি উত্পাদনশীলতা এবং খাদ্য সুরক্ষা বাড়ানোর জন্য গুরুত্বপূর্ণ। তবে, 2012 সালের আশেপাশে একটি সামান্য প্লেইটো রয়েছে, যা সেই সময়ের মধ্যে উন্নতির হার ধীর হওয়ার সম্ভাবনাকে নির্দেশ করে।"
train_k_5140.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5140.png,"The chart illustrates the growth in surface irrigation in Peru from 1995 to 2015. The y-axis represents surface irrigation in hectares, while the x-axis denotes the years. The data shows a steady increase in surface irrigation until around 2012, after which it plateaus. This plateau suggests a stabilization in the expansion of surface irrigation methods, possibly indicating a saturation point or a shift towards alternative irrigation techniques. The consistent upward trend before 2012 highlights the significant investment and development in agricultural water management during this period.","এই চার্টটি 1995 থেকে 2015 পর্যন্ত পেরুতে পৃষ্ঠতল সেচ বৃদ্ধির চিত্রিত করে। y-অক্ষ হেক্টরগুলিতে পৃষ্ঠতল সেচকে প্রতিনিধিত্ব করে, যখন x-অক্ষ বছরগুলিকে নির্দেশ করে। তথ্যগুলি 2012 সালের দিকে পর্যন্ত পৃষ্ঠতল সেচকে ধারাবাহিকভাবে বৃদ্ধি দেখায়। এর পরে এটি পর্বতভূমিতে চলে যায়। এই পর্বতভূমি পৃষ্ঠতল সেচ পদ্ধতির সম্প্রসারণে স্থিতিশীলতা নির্দেশ করে, সম্ভবত একটি পরিপূর্ণতা পয়েন্ট বা বিকল্প সেচ কৌশলগুলির দিকে পরিবর্তনের নির্দেশ করে। 2012 এর আগে ধারাবাহিক আপ ট্রেন্ড এই সময়ের মধ্যে কৃষি জল ব্যবস্থাপনায় উল্লেখযোগ্য বিনিয়োগ এবং বিকাশকে তুলে ধরে।"
train_k_5141.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5141.png,"The chart illustrates the surface water accounted inflow in Peru over a period from 1960 to 2020. The y-axis represents the surface water accounted inflow in units not specified but presumably related to volume or quantity, while the x-axis spans the years from 1960 to 2020. Throughout the entire time frame, there is a consistent horizontal line indicating no significant change in the surface water accounted inflow. This suggests a stable water supply system in Peru during this period. There are no anomalies or fluctuations observed, implying a steady and reliable water resource management strategy in place.","এই চার্টটি ১৯৬০ থেকে ২০২০ সালের মধ্যে পেরুতে পৃষ্ঠতল জলের অ্যাকাউন্টেড প্রবাহকে চিত্রিত করে। y-অক্ষটি পৃষ্ঠতল জলের অ্যাকাউন্টেড প্রবাহকে নির্দিষ্ট করে না তবে ভলিউম বা পরিমাণের সাথে সম্পর্কিত বলে মনে করা হয়, যখন x-অক্ষ 1960 থেকে 2020 সাল জুড়ে বিস্তৃত। পুরো সময়কাল জুড়ে, একটি ধারাবাহিক অনুভূমিক লাইন রয়েছে যা পৃষ্ঠতল জলের অ্যাকাউন্টেড প্রবাহের কোনও উল্লেখযোগ্য পরিবর্তন নির্দেশ করে না। এটি এই সময়ের মধ্যে পেরুতে একটি স্থিতিশীল জল সরবরাহ ব্যবস্থা প্রস্তাব করে। কোনও অস্বাভাবিকতা বা স্বচ্ছন্দ্য দেখা যায়নি, যার অর্থ স্থিতিশীল এবং নির্ভরযোগ্য জল সম্পদ পরিচালনার কৌশল রয়েছে।"
train_k_5142.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5142.png,"The chart illustrates the surface water leaving Afghanistan over a period spanning from 1960 to 2020. The data point remains consistently around 42.2 units throughout the entire timeline, indicating no significant change in the amount of surface water leaving the country during this period. This stability suggests a lack of major fluctuations in water flow out of Afghanistan, which could be attributed to consistent climatic conditions or stable hydrological systems within the country.","এই চার্টটি 1960 থেকে 2020 পর্যন্ত একটি সময়ের মধ্যে আফগানিস্তান ছেড়ে যাওয়া পৃষ্ঠ জলকে চিত্রিত করে। পুরো সময়রেখায় ডেটা পয়েন্টটি প্রায় 42.2 ইউনিটের কাছাকাছি থাকে, যা এই সময়ের মধ্যে দেশ ছেড়ে যাওয়া পৃষ্ঠ জল পরিমাণে কোনও উল্লেখযোগ্য পরিবর্তন দেখায় না। এই স্থিতিশীলতা আফগানিস্তান থেকে বের হওয়া পানির প্রবাহের বড় ধরনের পরিবর্তনগুলির অভাবকে নির্দেশ করে, যা দেশটির মধ্যে স্থিতিশীল জলবায়ু বা স্থিতিশীল জলবায়ু ব্যবস্থার কারণে হতে পারে।"
train_k_5143.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5143.png,"The chart illustrates the inbound mobility in tertiary education in Azerbaijan from 2006 to 2018. The overall trend shows a significant increase until around 2009, followed by a decline until 2015, after which there is another rise. Notably, the peak in 2009 stands out as the highest point during the entire period. This fluctuation suggests variations in international student inflows to Azerbaijan's higher education institutions, likely influenced by global economic conditions, policy changes, or shifts in international educational preferences.","চার্টটি ২০০৬ থেকে ২০১৮ সাল পর্যন্ত আজারবাইজানে উচ্চশিক্ষার অভ্যন্তরীণ গতিশীলতাকে চিত্রিত করে। সামগ্রিক প্রবণতা ২০০৯ সালের দিকে উল্লেখযোগ্য বৃদ্ধি দেখায়, এর পরে ২০১৫ সাল পর্যন্ত হ্রাস ঘটে। বিশেষত, ২০০৯ সালের শিখরটি পুরো সময়ের মধ্যে সর্বোচ্চ পয়েন্ট হিসাবে দাঁড়িয়েছে। এই স্বচ্ছন্দতা আজারবাইজানের উচ্চশিক্ষা প্রতিষ্ঠানগুলিতে আন্তর্জাতিক শিক্ষার্থীদের প্রবাহের বৈচিত্র্যকে নির্দেশ করে, সম্ভবত বিশ্বব্যাপী অর্থনৈতিক পরিস্থিতি, নীতি পরিবর্তন বা আন্তর্জাতিক শিক্ষাগত পছন্দগুলির পরিবর্তনের দ্বারা প্রভাবিত।"
train_k_5144.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5144.png,"The chart illustrates the surface water flow of border rivers in Peru over a period from 1960 to 2020. The y-axis represents the surface water flow in unspecified units, while the x-axis denotes the years. Throughout the entire time frame, the surface water flow remains remarkably stable, hovering around 250 units. There are no significant fluctuations or anomalies observed during this period, indicating a consistent and steady water flow across the border rivers. This stability suggests a reliable water supply for the region, which is crucial for agriculture, hydroelectric power generation, and overall water management in Peru.","এই চার্টটি ১৯৬০ থেকে ২০২০ সালের মধ্যে পেরুর সীমান্ত নদীর পৃষ্ঠ জল প্রবাহকে চিত্রিত করে। y-অক্ষ অনির্দিষ্ট ইউনিটগুলিতে পৃষ্ঠ জল প্রবাহকে প্রতিনিধিত্ব করে, যখন x-অক্ষ বছরগুলিকে নির্দেশ করে। পুরো সময়কাল জুড়ে, পৃষ্ঠ জল প্রবাহটি 250 ইউনিটের কাছাকাছি ঘোরাফেরা করে অবিশ্বাস্যভাবে স্থিতিশীল থাকে। এই সময়ের মধ্যে কোনও উল্লেখযোগ্য পরিবর্তন বা অস্বাভাবিকতা দেখা যায়নি, যা সীমান্ত নদীর জুড়ে একটি ধারাবাহিক এবং স্থিতিশীল জল প্রবাহের ইঙ্গিত করে। এই স্থিতিশীলতা অঞ্চলটির জন্য একটি নির্ভরযোগ্য জল সরবরাহের পরামর্শ দেয়, যা পেরুর কৃষি, জলবিদ্যুৎ উত্পাদন এবং সামগ্রিক জল পরিচালনার জন্য গুরুত্বপূর্ণ।"
train_k_5145.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5145.png,"The chart illustrates the surface water inflow not submitted to treaties in Peru from 1960 to 2020. The data shows a relatively stable trend with minimal fluctuations over the decades, indicating a consistent level of surface water inflow throughout the period. There are no significant anomalies or sharp changes in the data, suggesting a steady and predictable water supply situation in Peru during this timeframe. This stability is crucial for sustainable water management and planning, ensuring reliable access to water resources for various sectors such as agriculture, industry, and domestic use.","এই চার্টটি পেরুতে 1960 থেকে 2020 সালের মধ্যে চুক্তিতে জমা দেওয়া হয়নি এমন পৃষ্ঠ জল প্রবাহকে চিত্রিত করে। তথ্যগুলি কয়েক দশক ধরে ন্যূনতম পরিবর্তন সহ একটি অপেক্ষাকৃত স্থিতিশীল প্রবণতা দেখায়, যা এই সময়ের মধ্যে পৃষ্ঠ জল প্রবাহের ধারাবাহিক স্তর নির্দেশ করে। ডেটাতে কোনও উল্লেখযোগ্য অস্বাভাবিকতা বা ধারালো পরিবর্তন নেই, যা এই সময়কালে পেরুতে স্থিতিশীল এবং পূর্বাভাসযোগ্য জল সরবরাহের পরিস্থিতিকে নির্দেশ করে। এই স্থিতিশীলতা টেকসই জল ব্যবস্থাপনা এবং পরিকল্পনা জন্য গুরুত্বপূর্ণ, কৃষি, শিল্প এবং গৃহস্থালী ব্যবহারের মতো বিভিন্ন খাতের জন্য জল সম্পদগুলিতে নির্ভরযোগ্য অ্যাক্সেস নিশ্চিত করে।"
train_k_5146.png,data\extracted\AntuToDo10-20260511T040828Z-3-001\AntuToDo10\train_k_5146.png,"The chart illustrates the surface water inflow secured through treaties in Peru from 1960 to 2020. The y-axis represents the surface water inflow in a unitless scale, while the x-axis denotes the years. Throughout the entire period, there is no discernible trend or variation in the surface water inflow secured through treaties, as the line remains consistently flat at zero. This indicates that there has been no significant change or fluctuation in the amount of water secured through treaties over the decades. The lack of any notable movement suggests a stable situation where the volume of water secured through treaties has remained constant, highlighting the importance of consistent international agreements for water resource management in Peru.","চার্টটি 1960 থেকে 2020 পর্যন্ত পেরুতে চুক্তির মাধ্যমে সুরক্ষিত পৃষ্ঠ জল প্রবাহকে চিত্রিত করে। y-অক্ষটি এককহীন স্কেলটিতে পৃষ্ঠ জল প্রবাহকে প্রতিনিধিত্ব করে, যখন x-অক্ষগুলি বছরগুলিকে নির্দেশ করে। পুরো সময়ের মধ্যে, চুক্তির মাধ্যমে সুরক্ষিত পৃষ্ঠ জল প্রবাহের কোনও লক্ষণীয় প্রবণতা বা বৈচিত্র্য নেই, কারণ লাইনটি ধারাবাহিকভাবে শূন্যে স্থির থাকে। এটি নির্দেশ করে যে দশক ধরে চুক্তির মাধ্যমে সুরক্ষিত জলের পরিমাণে কোনও উল্লেখযোগ্য পরিবর্তন বা স্বচ্ছন্দ্য ঘটেনি। কোনও উল্লেখযোগ্য আন্দোলনের অভাবের পরামর্শ দেয় যে স্থিতিশীল পরিস্থিতিতে চুক্তির মাধ্যমে সুরক্ষিত জলের পরিমাণ স্থিতিশীল রয়েছে, যা পেরুতে জল সম্পদ পরিচালনার জন্য ধারাবাহিক আন্তর্জাতিক চুক্তির গুরুত্বকে তুলে ধরে।"
